beta,observation_percentage,noise_mode,noise_rate,trials,accuracy,mean_true_goal_rank,std_true_goal_rank,mean_true_goal_probability,std_true_goal_probability,mean_noisy_observation_length,mean_dropped_actions,mean_corrupted_actions,mean_inserted_actions,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci95_half_width
1.0,0.25,spurious,0.1,50,0.64,1.36,0.4848732213850611,0.39349302108079925,0.0,1.0,0.06,0.0,0.06,0.5069507880519393,0.7730492119480608,0.13304921194806074
2.0,0.25,spurious,0.1,50,0.64,1.36,0.4848732213850611,0.4823315779859519,0.0,1.0,0.06,0.0,0.06,0.5069507880519393,0.7730492119480608,0.13304921194806074
5.0,0.25,spurious,0.1,50,0.64,1.36,0.4848732213850611,0.49995460419217047,0.0,1.0,0.06,0.0,0.06,0.5069507880519393,0.7730492119480608,0.13304921194806074
10.0,0.25,spurious,0.1,50,0.64,1.36,0.4848732213850611,0.4999999979388464,0.0,1.0,0.06,0.0,0.06,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.1,0.25,spurious,0.2,50,0.56,1.7,1.0546302185881,0.1854525057685354,0.01128046302318488,1.0,0.2,0.0,0.2,0.4224085584056916,0.6975914415943085,0.13759144159430847
0.25,0.25,spurious,0.2,50,0.56,1.7,1.0546302185881,0.21526373236981847,0.029181416902754026,1.0,0.2,0.0,0.2,0.4224085584056916,0.6975914415943085,0.13759144159430847
0.5,0.25,spurious,0.2,50,0.56,1.7,1.0546302185881,0.26620792275398997,0.0597722280322697,1.0,0.2,0.0,0.2,0.4224085584056916,0.6975914415943085,0.13759144159430847
1.0,0.25,spurious,0.2,50,0.56,1.7,1.0546302185881,0.3526642772862554,0.11168727452724192,1.0,0.2,0.0,0.2,0.4224085584056916,0.6975914415943085,0.13759144159430847
2.0,0.25,spurious,0.2,50,0.56,1.7,1.0546302185881,0.42551189394848055,0.15543058786178615,1.0,0.2,0.0,0.2,0.4224085584056916,0.6975914415943085,0.13759144159430847
5.0,0.25,spurious,0.2,50,0.56,1.7,1.0546302185881,0.4399627754375798,0.16410800883863222,1.0,0.2,0.0,0.2,0.4224085584056916,0.6975914415943085,0.13759144159430847
10.0,0.25,spurious,0.2,50,0.56,1.7,1.0546302185881,0.4399999983098541,0.1641303603147643,1.0,0.2,0.0,0.2,0.4224085584056916,0.6975914415943085,0.13759144159430847
0.1,0.25,spurious,0.3,50,0.48,1.86,1.1250396818398387,0.1827033585828961,0.013885290124610573,1.0,0.3,0.0,0.3,0.34151798961597934,0.6184820103840206,0.13848201038402064
0.25,0.25,spurious,0.3,50,0.48,1.86,1.1250396818398387,0.20815196665716212,0.03591984115449495,1.0,0.3,0.0,0.3,0.34151798961597934,0.6184820103840206,0.13848201038402064
0.5,0.25,spurious,0.3,50,0.48,1.86,1.1250396818398387,0.2516409096680402,0.07357452667648745,1.0,0.3,0.0,0.3,0.34151798961597934,0.6184820103840206,0.13848201038402064
1.0,0.25,spurious,0.3,50,0.48,1.86,1.1250396818398387,0.32544511475655946,0.13747753144976257,1.0,0.3,0.0,0.3,0.34151798961597934,0.6184820103840206,0.13848201038402064
2.0,0.25,spurious,0.3,50,0.48,1.86,1.1250396818398387,0.38763210459016634,0.19132182803701436,1.0,0.3,0.0,0.3,0.34151798961597934,0.6184820103840206,0.13848201038402064
5.0,0.25,spurious,0.3,50,0.48,1.86,1.1250396818398387,0.39996822293451934,0.20200299489596754,1.0,0.3,0.0,0.3,0.34151798961597934,0.6184820103840206,0.13848201038402064
10.0,0.25,spurious,0.3,50,0.48,1.86,1.1250396818398387,0.39999999855719254,0.20203050766119443,1.0,0.3,0.0,0.3,0.34151798961597934,0.6184820103840206,0.13848201038402064
0.1,0.5,corrupt,0.1,50,0.8,1.48,1.1821806208901258,0.20896484509098623,0.024500729039109673,1.9,0.1,0.24,0.0,0.6891256567099494,0.9108743432900507,0.11087434329005064
0.25,0.5,corrupt,0.1,50,0.8,1.48,1.1821806208901258,0.28637715836039734,0.07038706166630547,1.9,0.1,0.24,0.0,0.6891256567099494,0.9108743432900507,0.11087434329005064
